#Build Info: Feb  5 2022 , 04:09:25: Release.
#Test Mobile Application   TM500 5G NR VERSION : NLA5.11.2 Rev2
#Data Logged Test Mobile Application Version: 

#22/08/10,11:13:08:464,DESKTOP-6J2DEE1,L1THROUGHPUT,UE:0-31,ID:NA,100ms,SFN Timestamp,L1 Throughput

#System Parameter
#ScriptFile = ""


#UserConfiguredValues
[Cell Group]                            :[MCG-MCG],   [SCG-SCG],   
[RAT]                                   :[FDD-FDD],   [TDD-TDD],   [NR5G-NR5G],   

#State,Time,UE ID,SFN,H-SFN,Subframe,Cell Group,RAT,DL-SCH Throughput(Kbps),Average DL SCH throughput per UE(kbps),DL-SCH Throughput (PCC)(Kbps),DL-SCH Throughput (SCC1)(Kbps),DL-SCH Throughput (SCC2)(Kbps),DL-SCH Throughput (SCC3)(Kbps),DL-SCH Throughput (SCC4)(Kbps),DL-SCH Throughput (SCC5)(Kbps),DL-SCH Throughput (SCC6)(Kbps),DL-SCH Throughput (SCC7)(Kbps),UL-SCH Throughput(Kbps),Average UL SCH throughput per UE(kbps),UL-SCH Throughput (PCC)(Kbps),UL-SCH Throughput (SCC1)(Kbps),UL-SCH Throughput (SCC2)(Kbps),UL-SCH Throughput (SCC3)(Kbps),

0,11:13:38:964,0,0857,-,0,MCG,FDD,54500,54500,54500,-,-,-,-,-,-,-,79,79,79,-,-,-
0,11:13:39:064,0,0867,-,0,MCG,FDD,35514,35514,35514,-,-,-,-,-,-,-,64,64,64,-,-,-
0,11:13:39:164,0,0877,-,0,MCG,FDD,138472,138472,138472,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:39:264,0,0887,-,0,MCG,FDD,131910,131910,131910,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:39:364,0,0897,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:39:464,0,0907,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:39:564,0,0917,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:39:664,0,0927,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:39:764,0,0937,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:39:864,0,0947,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:39:964,0,0957,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:40:064,0,0967,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:40:164,0,0977,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:40:264,0,0987,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:40:364,0,0997,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:40:464,0,1007,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:40:564,0,1017,-,0,MCG,FDD,146019,146019,146019,-,-,-,-,-,-,-,146,146,146,-,-,-
0,11:13:40:664,0,0003,-,0,MCG,FDD,143569,143569,143569,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:40:764,0,0013,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:40:864,0,0023,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:40:964,0,0033,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:41:064,0,0043,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:41:164,0,0053,-,0,MCG,FDD,143504,143504,143504,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:41:264,0,0063,-,0,MCG,FDD,8105,8105,8105,-,-,-,-,-,-,-,14,14,14,-,-,-
0,11:13:41:364,0,0073,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:41:464,0,0083,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:41:564,0,0093,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:41:664,0,0103,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:41:764,0,0113,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:41:864,0,0123,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:41:964,0,0133,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:42:064,0,0143,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,191,191,191,-,-,-
0,11:13:42:164,0,0153,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:42:264,0,0163,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:42:364,0,0173,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:42:464,0,0183,-,0,MCG,FDD,132332,132332,132332,-,-,-,-,-,-,-,152,152,152,-,-,-
0,11:13:42:564,0,0193,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:42:664,0,0203,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:42:764,0,0213,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:42:864,0,0223,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:42:964,0,0233,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:43:064,0,0243,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:43:164,0,0253,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:43:264,0,0263,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:43:364,0,0273,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:43:464,0,0283,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:43:564,0,0293,-,0,MCG,FDD,87627,87627,87627,-,-,-,-,-,-,-,123,123,123,-,-,-
0,11:13:43:664,0,0303,-,0,MCG,FDD,8105,8105,8105,-,-,-,-,-,-,-,29,29,29,-,-,-
0,11:13:43:764,0,0313,-,0,MCG,FDD,146019,146019,146019,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:43:864,0,0323,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:43:964,0,0333,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:44:064,0,0343,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:44:164,0,0353,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:44:264,0,0363,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:44:364,0,0373,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:44:464,0,0383,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,191,191,191,-,-,-
0,11:13:44:564,0,0393,-,0,MCG,FDD,143100,143100,143100,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:44:664,0,0403,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:44:764,0,0413,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:44:864,0,0423,-,0,MCG,FDD,54413,54413,54413,-,-,-,-,-,-,-,85,85,85,-,-,-
0,11:13:44:964,0,0433,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:45:064,0,0443,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:45:164,0,0453,-,0,MCG,FDD,145011,145011,145011,-,-,-,-,-,-,-,132,132,132,-,-,-
0,11:13:45:264,0,0463,-,0,MCG,FDD,144411,144411,144411,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:45:364,0,0473,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:45:464,0,0483,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,190,190,190,-,-,-
0,11:13:45:564,0,0493,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:45:664,0,0503,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:45:764,0,0513,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:45:864,0,0523,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,190,190,190,-,-,-
0,11:13:45:964,0,0533,-,0,MCG,FDD,128381,128381,128381,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:46:064,0,0543,-,0,MCG,FDD,8373,8373,8373,-,-,-,-,-,-,-,29,29,29,-,-,-
0,11:13:46:164,0,0553,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:46:264,0,0563,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:46:364,0,0573,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:46:464,0,0583,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:46:564,0,0593,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:46:664,0,0603,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:46:764,0,0613,-,0,MCG,FDD,143569,143569,143569,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:46:864,0,0623,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,191,191,191,-,-,-
0,11:13:46:964,0,0633,-,0,MCG,FDD,146019,146019,146019,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:47:064,0,0643,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:47:164,0,0653,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:47:264,0,0663,-,0,MCG,FDD,55253,55253,55253,-,-,-,-,-,-,-,74,74,74,-,-,-
0,11:13:47:364,0,0673,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:47:464,0,0683,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:47:564,0,0693,-,0,MCG,FDD,144257,144257,144257,-,-,-,-,-,-,-,132,132,132,-,-,-
0,11:13:47:664,0,0703,-,0,MCG,FDD,145296,145296,145296,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:47:764,0,0713,-,0,MCG,FDD,145296,145296,145296,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:47:864,0,0723,-,0,MCG,FDD,144323,144323,144323,-,-,-,-,-,-,-,190,190,190,-,-,-
0,11:13:47:964,0,0733,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:48:064,0,0743,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:48:164,0,0753,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:48:264,0,0763,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,190,190,190,-,-,-
0,11:13:48:364,0,0773,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:48:464,0,0783,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:48:564,0,0793,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:48:664,0,0803,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:48:764,0,0813,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:48:864,0,0823,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:48:964,0,0833,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:49:064,0,0843,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:49:164,0,0853,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:49:264,0,0863,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:49:364,0,0873,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:49:464,0,0883,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,190,190,190,-,-,-
0,11:13:49:564,0,0893,-,0,MCG,FDD,97811,97811,97811,-,-,-,-,-,-,-,132,132,132,-,-,-
0,11:13:49:664,0,0903,-,0,MCG,FDD,7287,7287,7287,-,-,-,-,-,-,-,29,29,29,-,-,-
0,11:13:49:764,0,0913,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:49:864,0,0923,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:49:964,0,0933,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:50:064,0,0943,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:50:164,0,0953,-,0,MCG,FDD,146019,146019,146019,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:50:264,0,0963,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,160,160,160,-,-,-
0,11:13:50:364,0,0973,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:50:464,0,0983,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,191,191,191,-,-,-
0,11:13:50:564,0,0993,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:50:664,0,1003,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:50:764,0,1013,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
0,11:13:50:864,0,1023,-,0,MCG,FDD,90282,90282,90282,-,-,-,-,-,-,-,117,117,117,-,-,-
0,11:13:50:964,0,0009,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,131,131,131,-,-,-
0,11:13:51:064,0,0019,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,175,175,175,-,-,-
0,11:13:51:164,0,0029,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,147,147,147,-,-,-
0,11:13:51:264,0,0039,-,0,MCG,FDD,146050,146050,146050,-,-,-,-,-,-,-,176,176,176,-,-,-
0,11:13:51:364,0,0049,-,0,MCG,FDD,146519,146519,146519,-,-,-,-,-,-,-,161,161,161,-,-,-
