#Build Info: Nov 15 2022 , 06:01:35: Release.
#Test Mobile Application   TM500 5G NR VERSION : NLA5.30.2 Rev1
#Data Logged Test Mobile Application Version: 

#23/05/03,18:17:40:436,DESKTOP-6J2DEE1,L1CELLWATCH,UE0000,ID:NA,200ms,SFN Timestamp,Cell Characteristics

#System Parameter
#ScriptFile = ""


#UserConfiguredValues
[RAT]                                   :[FDD-FDD],   [TDD-TDD],   [NR5G-NR5G],   
[CP Length]                             :[Normal CP-Normal CP],   [Extended CP-Extended CP],   
[Subfarmes reserved for MBSFN]          :[NO-NO],   [YES-YES],   

#State,Time,Carrier Frequency(MHz),Measurement Bandwidth(MHz),Number of Cells,Cell ID,Radio Context,RAT,CP Length,Subfarmes reserved for MBSFN,Cell Timing(uS),RSRP(dBm),RSRQ(dB),Minimum SSB RSRP(dBm),Maximum SSB RSRP(dBm),

0,18:17:45:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:45:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:45:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:45:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:46:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:46:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-121.0,-64.0
0,18:17:46:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:46:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-120.3,-64.0
0,18:17:46:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:46:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:46:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:46:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:46:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:46:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:47:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:47:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:47:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:47:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-121.5,-64.0
0,18:17:47:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:47:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-127.9,-64.0
0,18:17:47:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:47:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:47:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:47:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-123.8,-64.0
0,18:17:48:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:48:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:48:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:48:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-120.0,-64.0
0,18:17:48:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:48:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:48:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:48:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:48:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:48:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:49:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:49:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:49:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:49:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:49:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:49:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:49:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:49:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:49:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:49:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:50:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:50:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:50:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:50:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:50:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:50:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:50:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:50:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:50:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:50:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:51:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:51:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:51:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:51:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-127.3,-64.1
0,18:17:51:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:51:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-130.3,-64.1
0,18:17:51:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:51:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:51:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:51:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:52:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:52:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:52:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:52:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-123.0,-64.1
0,18:17:52:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:52:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:52:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:52:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:52:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:52:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.1
0,18:17:53:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:53:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:53:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:53:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:53:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:53:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-132.1,-64.0
0,18:17:53:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:53:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-134.6,-64.0
0,18:17:53:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:53:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-124.3,-64.0
0,18:17:54:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:54:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:54:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
